Individual,OccurID,State,County,Beach,Monitoring,Date_Time,Latitude,Longitude,Condition,Class,Order,Suborder,Family,Genus,Species,DevStage,LOCATION,Year,month,day,season
10706,PBFRE20160324i000003,Santa Catarina,Paulo Lopes,Praia de Guardo do Embaú,Daily,24MAR16:10:16:00,-27.91246,-48.59588,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Unknown,CENTR,2016,3,24,spring
8520,PBFRE20160325i000005,Santa Catarina,Garopaba,Praia da Ferrugem,Daily,25MAR16:08:16:00,-28.08134,-48.62889,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Caretta,Caretta caretta,Young,CENTR,2016,3,25,spring
9054,PBFRE20160325i000006,Santa Catarina,Garopaba,Praia da Barra,Daily,25MAR16:08:57:00,-28.08834,-48.63168,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,CENTR,2016,3,25,spring
4228,PBFRE20160325i000002,Santa Catarina,Garopaba,Praia do Siriú,Daily,25MAR16:10:41:00,-28.00221,-48.63173,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,,Unidentified Cheloniidae,Juvenile,CENTR,2016,3,25,spring
5095,PBFAV20160325i000003,Santa Catarina,Garopaba,Praia do Siriú,Daily,25MAR16:10:51:00,-27.99693,-48.632,Dead,Aves,Procellariiformes,,Procellariidae,,Unidentified Procellariidae,Unknown,CENTR,2016,3,25,spring
4214,PBFRE20160325i000001,Santa Catarina,Garopaba,Praia do Siriú,Daily,25MAR16:10:56:00,-27.99639,-48.63199,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,CENTR,2016,3,25,spring
7661,PBFRE20160325i000004,Santa Catarina,Garopaba,Praia do Siriú,Daily,25MAR16:11:15:00,-27.98535,-48.62975,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,,Unidentified Cheloniidae,Unknown,CENTR,2016,3,25,spring
4438,PBFRE20160326i000003,Santa Catarina,Garopaba,Praia de Garopaba,Daily,26MAR16:07:28:00,-28.0184,-48.62491,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,,Caretta caretta,Unknown,CENTR,2016,3,26,spring
6289,PBFRE20160326i000006,Santa Catarina,Garopaba,Praia da Gamboa,Daily,26MAR16:08:48:00,-27.94662,-48.62216,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,CENTR,2016,3,26,spring
6027,PBFRE20160326i000005,Santa Catarina,Garopaba,Praia da Ferrugem,Daily,26MAR16:08:58:00,-28.07929,-48.62866,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,CENTR,2016,3,26,spring
5713,PBFRE20160326i000004,Santa Catarina,Paulo Lopes,Praia de Guardo do Embaú,Daily,26MAR16:09:02:00,-27.92127,-48.60426,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Unknown,CENTR,2016,3,26,spring
4065,PBFRE20160326i000001,Santa Catarina,Garopaba,Praia do Siriú,Daily,26MAR16:10:09:00,-27.99174,-48.63165,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Unknown,CENTR,2016,3,26,spring
4106,PBFAV20160326i000002,Santa Catarina,Garopaba,Praia do Siriú,Daily,26MAR16:10:19:00,-27.99826,-48.63224,Dead,Aves,Procellariiformes,,Procellariidae,Puffinus,Puffinus puffinus,Adult,CENTR,2016,3,26,spring
6872,PBFRE20160326i000007,Santa Catarina,Garopaba,Praia do Siriú,Daily,26MAR16:10:25:00,-28.00847,-48.63041,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,CENTR,2016,3,26,spring
9013,PBFRE20160326i000008,Santa Catarina,Garopaba,Praia do Siriú,Daily,26MAR16:10:32:00,-28.01025,-48.62991,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,CENTR,2016,3,26,spring
2795,PBFRE20160327i000001,Santa Catarina,Garopaba,Praia de Garopaba,Daily,27MAR16:07:16:00,-28.01818,-48.62514,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,CENTR,2016,3,27,spring
3597,PBFRE20160327i000002,Santa Catarina,Garopaba,Praia de Garopaba,Daily,27MAR16:07:30:00,-28.02207,-48.62026,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,CENTR,2016,3,27,spring
6947,PBFRE20160327i000003,Santa Catarina,Garopaba,Praia de Garopaba,Daily,27MAR16:07:43:00,-28.02356,-48.61497,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,CENTR,2016,3,27,spring
8747,PBFAV20160327i000004,Santa Catarina,Palhoça,Praia da Pinheira,Daily,27MAR16:08:04:00,-27.84955,-48.59329,Dead,Aves,Procellariiformes,,,,Unidentified Procellariiformes,Unknown,NORTH,2016,3,27,spring
10020,PBFRE20160327i000005,Santa Catarina,Garopaba,Praia da Barra,Community call,27MAR16:10:43:00,-28.0902,-48.63156,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,CENTR,2016,3,27,spring
5871,PBFRE20160328i000001,Santa Catarina,Garopaba,Praia de Garopaba,Daily,28MAR16:07:30:00,-28.0202,-48.62291,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,CENTR,2016,3,28,spring
10228,PBFRE20160329i000001,Santa Catarina,Palhoça,Praia da Pinheira,Daily,29MAR16:08:01:00,-27.8483,-48.58185,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,NORTH,2016,3,29,spring
10674,PBFAV20160329i000002,Santa Catarina,Paulo Lopes,Praia de Guardo do Embaú,Daily,29MAR16:09:23:00,-27.93719,-48.61665,Dead,Aves,Charadriiformes,,Laridae,Larus,Larus dominicanus,Juvenile,CENTR,2016,3,29,spring
7448,PBFRE20160330i000001,Santa Catarina,Garopaba,Praia da Gamboa,Daily,30MAR16:09:16:00,-27.95215,-48.6246,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,CENTR,2016,3,30,spring
10712,PBFRE20160331i000001,Santa Catarina,Paulo Lopes,Praia de Guardo do Embaú,Daily,31MAR16:08:54:00,-27.93884,-48.61763,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,CENTR,2016,3,31,spring
4597,PBFRE20160401i000001,Santa Catarina,Garopaba,Praia do Siriú,Daily,01APR16:10:36:00,-27.99034,-48.63118,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,,Unidentified Cheloniidae,Unknown,CENTR,2016,4,1,spring
1664,PBFAV20160404i000001,Santa Catarina,"Biguaçu, Governador Celso Ramos",Baia Norte - Continente Norte,Weekly,04APR16:16:06:00,-27.43365,-48.57903,Dead,Aves,Charadriiformes,,Laridae,Larus,Larus dominicanus,Adult,,2016,4,4,spring
9179,PBFRE20160405i000003,Santa Catarina,Imbituba,Praia Vermelha,Weekly,05APR16:07:58:00,-28.11832,-48.6347,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,SOUTH,2016,4,5,spring
1644,PBFAV20160405i000001,Santa Catarina,Palhoça,Praia da Pinheira,Daily,05APR16:08:00:00,-27.84804,-48.5892,Dead,Aves,Charadriiformes,,Laridae,Anous,Anous sp.,Unknown,NORTH,2016,4,5,spring
4553,PBFRE20160405i000002,Santa Catarina,Garopaba,Praia da Silveira,Daily,05APR16:08:48:00,-28.04327,-48.61011,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,CENTR,2016,4,5,spring
9881,PBFRE20160408i000004,Santa Catarina,Palhoça,Praia de Cima,Community call,08APR16:08:00:00,-27.88347,-48.57894,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,NORTH,2016,4,8,spring
7665,PBFAV20160408i000003,Santa Catarina,Paulo Lopes,Praia de Guardo do Embaú,Daily,08APR16:09:58:00,-27.94366,-48.62045,Dead,Aves,Charadriiformes,,Laridae,Larus,Larus dominicanus,Unknown,CENTR,2016,4,8,spring
7657,PBFAV20160408i000002,Santa Catarina,Garopaba,Praia do Siriú,Community call,08APR16:11:24:00,-27.99492,-48.63211,Dead,Aves,Charadriiformes,,Laridae,Larus,Larus dominicanus,Unknown,CENTR,2016,4,8,spring
1113,PBFAV20160408i000001,Santa Catarina,Imbituba,Ibiraquera/Ribanceira,Community call,08APR16:12:26:00,-28.15657,-48.65317,Alive,Aves,Suliformes,,Sulidae,Sula,Sula leucogaster,Juvenile,SOUTH,2016,4,8,spring
2473,PBFRE20160409i000001,Santa Catarina,Imbituba,Praia do Rosa,Daily,09APR16:08:22:00,-28.12655,-48.64071,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,SOUTH,2016,4,9,spring
7666,PBFRE20160409i000002,Santa Catarina,Garopaba,Praia do Siriú,Daily,09APR16:12:07:00,-27.97989,-48.62909,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,CENTR,2016,4,9,spring
4835,PBFRE20160410i000001,Santa Catarina,Garopaba,Praia da Silveira,Daily,10APR16:07:51:00,-28.03438,-48.60479,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,CENTR,2016,4,10,spring
4333,PBFRE20160411i000001,Santa Catarina,Garopaba,Praia da Gamboa,Daily,11APR16:09:38:00,-27.95729,-48.62569,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,CENTR,2016,4,11,spring
3549,PBFAV20160412i000001,Santa Catarina,Garopaba,Praia do Siriú,Daily,12APR16:10:27:00,-27.98519,-48.62995,Dead,Aves,Charadriiformes,,Laridae,Larus,Larus dominicanus,Adult,CENTR,2016,4,12,spring
7963,PBFAV20160413i000003,Santa Catarina,Palhoça,Praia da Pinheira,Daily,13APR16:08:04:00,-27.8482,-48.58179,Dead,Aves,Procellariiformes,,Procellariidae,Calonectris,Calonectris diomedea,Unknown,NORTH,2016,4,13,spring
4334,PBFRE20160413i000002,Santa Catarina,Garopaba,Praia da Silveira,Daily,13APR16:08:47:00,-28.04138,-48.6095,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Caretta,Caretta caretta,Adult,CENTR,2016,4,13,spring
2363,PBFRE20160413i000001,Santa Catarina,Paulo Lopes,Praia de Guardo do Embaú,Daily,13APR16:09:46:00,-27.91641,-48.60032,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,,Unidentified Cheloniidae,Unknown,CENTR,2016,4,13,spring
8492,PBFRE20160414i000003,Santa Catarina,Palhoça,Praia de Cima,Daily,14APR16:08:00:00,-27.88343,-48.5793,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,NORTH,2016,4,14,spring
2517,PBFRE20160414i000002,Santa Catarina,Palhoça,Praia da Pinheira,Daily,14APR16:08:17:00,-27.88084,-48.59745,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,NORTH,2016,4,14,spring
2427,PBFAV20160414i000001,Santa Catarina,Florianópolis,Baia Norte - Ilha Sul,Weekly,14APR16:13:42:00,-27.52139,-48.5256,Alive,Aves,Charadriiformes,,Laridae,Larus,Larus dominicanus,Adult,,2016,4,14,spring
10080,PBFRE20160415i000002,Santa Catarina,Palhoça,Praia da Pinheira,Daily,15APR16:07:30:00,-27.88522,-48.59055,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,NORTH,2016,4,15,spring
32,PBFAV20160415i000001,Santa Catarina,Unknown,Unknown,Community call,15APR16:10:40:00,-27.38345,-48.53913,Dead,Aves,Charadriiformes,,Laridae,Larus,Larus dominicanus,Adult,,2016,4,15,spring
4255,PBFRE20160416i000001,Santa Catarina,Palhoça,Praia da Pinheira,Daily,16APR16:07:49:00,-27.87708,-48.59972,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,NORTH,2016,4,16,spring
4962,PBFAV20160418i000001,Santa Catarina,Florianópolis,Baia Norte - Ilha Sul,Weekly,18APR16:10:00:00,-27.58752,-48.56272,Alive,Aves,Charadriiformes,,Laridae,Larus,Larus dominicanus,Juvenile,,2016,4,18,spring
5290,PBFAV20160419i000001,Santa Catarina,Paulo Lopes,Praia de Guardo do Embaú,Daily,19APR16:09:07:00,-27.91829,-48.60207,Alive,Aves,Charadriiformes,,Laridae,Larus,Larus dominicanus,Juvenile,CENTR,2016,4,19,spring
4198,PBFRE20160420i000001,Santa Catarina,Palhoça,Praia da Pinheira,Daily,20APR16:07:53:00,-27.84759,-48.58464,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Caretta,Caretta caretta,Juvenile,NORTH,2016,4,20,spring
5687,PBFAV20160422i000001,Santa Catarina,Palhoça,Praia da Pinheira,Daily,22APR16:08:08:00,-27.84778,-48.58379,Alive,Aves,Charadriiformes,,Laridae,Larus,Larus dominicanus,Juvenile,NORTH,2016,4,22,spring
5688,PBFAV20160422i000002,Santa Catarina,Garopaba,Praia do Siriú,Daily,22APR16:11:14:00,-27.99731,-48.63205,Alive,Aves,Charadriiformes,,Laridae,Larus,Larus dominicanus,Juvenile,CENTR,2016,4,22,spring
10205,PBFRE20160424i000005,Santa Catarina,Palhoça,Praia de Cima,Daily,24APR16:07:26:00,-27.8834,-48.5789,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,NORTH,2016,4,24,spring
811,PBFRE20160424i000001,Santa Catarina,Garopaba,Praia de Garopaba,Daily,24APR16:07:29:00,-28.02291,-48.61844,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,CENTR,2016,4,24,spring
5072,PBFRE20160424i000003,Santa Catarina,Garopaba,Praia de Garopaba,Daily,24APR16:07:29:00,-28.02291,-48.61844,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,CENTR,2016,4,24,spring
8769,PBFMA20160424i000004,Santa Catarina,Imbituba,Praia do Rosa,Daily,24APR16:08:53:00,-28.1265,-48.64065,Dead,Mammalia,Cetacea,Odontoceti,Iniidae,Pontoporia,Pontoporia blainvillei,Adult,SOUTH,2016,4,24,spring
857,PBFAV20160424i000002,Santa Catarina,Garopaba,Praia do Siriú,Daily,24APR16:10:25:00,-27.99804,-48.63218,Dead,Aves,Charadriiformes,,Laridae,Larus,Larus dominicanus,Adult,CENTR,2016,4,24,spring
17989,PBFRE20160425i000001,Santa Catarina,Palhoça,Praia da Pinheira,Daily,25APR16:10:41:00,-27.84778,-48.58714,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,NORTH,2016,4,25,spring
820,PBFAV20160428i000002,Santa Catarina,Garopaba,Praia do Siriú,Daily,28APR16:10:39:00,-27.98494,-48.6299,Dead,Aves,Charadriiformes,,Haematopodidae,Haematopus,Haematopus palliatus,Adult,CENTR,2016,4,28,spring
818,PBFRE20160428i000001,Santa Catarina,Florianópolis,Baia Norte - Ilha Norte,Weekly,28APR16:11:15:00,-27.40397,-48.43257,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,,2016,4,28,spring
2559,PBFAV20160430i000001,Santa Catarina,Garopaba,Praia da Ferrugem,Daily,30APR16:07:36:00,-28.08017,-48.62903,Dead,Aves,Pelecaniformes,,Ardeidae,Egretta,Egretta thula,Adult,CENTR,2016,4,30,spring
7579,PBFRE20160501i000001,Santa Catarina,Paulo Lopes,Praia de Guardo do Embaú,Daily,01MAY16:09:00:00,-27.90552,-48.58851,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Unknown,CENTR,2016,5,1,spring
8924,PBFRE20160504i000001,Santa Catarina,Palhoça,Praia da Pinheira,Daily,04MAY16:07:50:00,-27.88513,-48.58922,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,NORTH,2016,5,4,spring
10713,PBFAV20160505i000001,Santa Catarina,Garopaba,Praia da Silveira,Daily,05MAY16:08:56:00,-28.03955,-48.60896,Dead,Aves,Pelecaniformes,,Ardeidae,Egretta,Egretta thula,Unknown,CENTR,2016,5,5,spring
5897,PBFAV20160509i000001,Santa Catarina,"Biguaçu, Governador Celso Ramos",Baia Norte - Continente Norte,Weekly,09MAY16:13:40:00,-27.36498,-48.55066,Alive,Aves,Charadriiformes,,Laridae,Larus,Larus dominicanus,Juvenile,,2016,5,9,spring
8163,PBFAV20160510i000001,Santa Catarina,Paulo Lopes,Praia de Guardo do Embaú,Daily,10MAY16:09:29:00,-27.91223,-48.5961,Alive,Aves,Charadriiformes,,Laridae,Larus,Larus dominicanus,Adult,CENTR,2016,5,10,spring
5887,PBFRE20160511i000002,Santa Catarina,Palhoça,Praia da Pinheira,Daily,11MAY16:07:35:00,-27.88522,-48.59044,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,NORTH,2016,5,11,spring
917,PBFRE20160511i000001,Santa Catarina,Palhoça,Praia da Pinheira,Daily,11MAY16:08:01:00,-27.84787,-48.58383,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,NORTH,2016,5,11,spring
823,PBFRE20160512i000001,Santa Catarina,Palhoça,Praia da Pinheira,Daily,12MAY16:08:03:00,-27.85765,-48.60007,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,NORTH,2016,5,12,spring
944,PBFRE20160512i000002,Santa Catarina,Palhoça,Praia da Pinheira,Daily,12MAY16:08:20:00,-27.84757,-48.58595,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,NORTH,2016,5,12,spring
927,PBFRE20160513i000001,Santa Catarina,Palhoça,Praia da Pinheira,Daily,13MAY16:08:09:00,-27.84867,-48.58075,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,NORTH,2016,5,13,spring
928,PBFRE20160513i000002,Santa Catarina,Paulo Lopes,Praia de Guardo do Embaú,Daily,13MAY16:09:55:00,-27.90989,-48.59346,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,CENTR,2016,5,13,spring
2085,PBFRE20160513i000003,Santa Catarina,Garopaba,Praia do Siriú,Daily,13MAY16:11:34:00,-27.98713,-48.63037,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Unknown,CENTR,2016,5,13,spring
8921,PBFAV20160514i000001,Santa Catarina,Garopaba,Praia da Barra,Daily,14MAY16:09:01:00,-28.08178,-48.6297,Alive,Aves,Charadriiformes,,Laridae,Larus,Larus dominicanus,Adult,CENTR,2016,5,14,spring
806,PBFRE20160515i000001,Santa Catarina,Palhoça,Praia da Pinheira,Daily,15MAY16:07:54:00,-27.88012,-48.59793,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,NORTH,2016,5,15,spring
13414,PBFAV20160516i000001,Santa Catarina,"Biguaçu, Florianópolis, São José",Baia Norte - Continente Sul,Weekly,16MAY16:10:11:00,-27.5716,-48.60308,Dead,Aves,Charadriiformes,,Laridae,Larus,Larus dominicanus,Adult,,2016,5,16,spring
7156,PBFRE20160517i000005,Santa Catarina,Paulo Lopes,Praia de Guardo do Embaú,Daily,17MAY16:09:11:00,-27.93503,-48.61514,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,CENTR,2016,5,17,spring
5360,PBFRE20160517i000004,Santa Catarina,Paulo Lopes,Praia de Guardo do Embaú,Daily,17MAY16:09:31:00,-27.91854,-48.602208,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,CENTR,2016,5,17,spring
4948,PBFRE20160517i000003,Santa Catarina,Paulo Lopes,Praia de Guardo do Embaú,Daily,17MAY16:09:39:00,-27.91785,-48.60147,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,CENTR,2016,5,17,spring
3906,PBFRE20160517i000002,Santa Catarina,Garopaba,Praia do Siriú,Daily,17MAY16:10:44:00,-27.98585,-48.63008,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,CENTR,2016,5,17,spring
3515,PBFAV20160517i000001,Santa Catarina,"Biguaçu, Florianópolis, São José",Baia Norte - Continente Sul,Community call,17MAY16:15:42:00,-27.51473,-48.63451,Alive,Aves,Charadriiformes,,Laridae,Larus,Larus dominicanus,Adult,,2016,5,17,spring
600,PBFAV20160518i000001,Santa Catarina,Garopaba,Praia da Silveira,Daily,18MAY16:07:58:00,-28.03357,-48.6036,Dead,Aves,Procellariiformes,,Procellariidae,Daption,Daption capense,Unknown,CENTR,2016,5,18,spring
601,PBFAV20160518i000002,Santa Catarina,Garopaba,Praia da Silveira,Daily,18MAY16:08:22:00,-28.04167,-48.60982,Dead,Aves,Procellariiformes,,Diomedeidae,Thalassarche,Thalassarche melanophris,Juvenile,CENTR,2016,5,18,spring
8925,PBFAV20160518i000003,Santa Catarina,Garopaba,Praia da Ferrugem,Daily,18MAY16:09:23:00,-28.07799,-48.62819,Dead,Aves,Procellariiformes,,Diomedeidae,Thalassarche,Thalassarche melanophris,Juvenile,CENTR,2016,5,18,spring
777,PBFRE20160521i000001,Santa Catarina,Palhoça,Praia da Pinheira,Daily,21MAY16:07:55:00,-27.84852,-48.58067,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,NORTH,2016,5,21,spring
576,PBFRE20160522i000001,Santa Catarina,Paulo Lopes,Praia de Guardo do Embaú,Daily,22MAY16:10:18:00,-27.91506,-48.59867,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,CENTR,2016,5,22,spring
1020,PBFRE20160522i000002,Santa Catarina,Paulo Lopes,Praia de Guardo do Embaú,Daily,22MAY16:10:33:00,-27.91473,-48.59834,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,CENTR,2016,5,22,spring
12001,PBFRE20160523i000001,Santa Catarina,Palhoça,Praia da Pinheira,Daily,23MAY16:07:53:00,-27.86409,-48.60175,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,NORTH,2016,5,23,spring
12007,PBFAV20160523i000002,Santa Catarina,Palhoça,Praia da Pinheira,Daily,23MAY16:08:18:00,-27.84797,-48.58257,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,NORTH,2016,5,23,spring
11639,PBFRE20160524i000002,Santa Catarina,Palhoça,Praia da Pinheira,Daily,24MAY16:07:39:00,-27.87601,-48.60034,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,NORTH,2016,5,24,spring
11635,PBFRE20160524i000001,Santa Catarina,Palhoça,Praia da Pinheira,Daily,24MAY16:07:59:00,-27.84757,-48.58683,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,NORTH,2016,5,24,spring
12239,PBFRE20160524i000003,Santa Catarina,Florianópolis,Baia Norte - Ilha Sul,Weekly,24MAY16:14:04:00,-27.4915,-48.52953,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,,2016,5,24,spring
11664,PBFRE20160525i000001,Santa Catarina,Palhoça,Praia da Pinheira,Daily,25MAY16:07:53:00,-27.84776,-48.58397,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,NORTH,2016,5,25,spring
12199,PBFRE20160526i000001,Santa Catarina,Palhoça,Praia da Pinheira,Daily,26MAY16:07:50:00,-27.86557,-48.60196,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,NORTH,2016,5,26,spring
12091,PBFAV20160528i000001,Santa Catarina,Garopaba,Praia da Gamboa,Daily,28MAY16:09:18:00,-27.952,-48.6245,Dead,Aves,Procellariiformes,,Diomedeidae,Thalassarche,Thalassarche melanophris,Juvenile,CENTR,2016,5,28,spring
11968,PBFAV20160529i000001,Santa Catarina,Garopaba,Praia de Garopaba,Daily,29MAY16:07:21:00,-28.02263,-48.61885,Dead,Aves,Procellariiformes,,Procellariidae,Procellaria,Procellaria aequinoctialis,Adult,CENTR,2016,5,29,spring
11675,PBFAV20160530i000001,Santa Catarina,Garopaba,Praia de Garopaba,Daily,30MAY16:08:30:00,-28.02177,-48.62049,Dead,Aves,Procellariiformes,,Diomedeidae,Thalassarche,Thalassarche melanophris,Juvenile,CENTR,2016,5,30,spring
12835,PBFAV20160530i000002,Santa Catarina,Garopaba,Praia do Siriú,Daily,30MAY16:09:15:00,-27.99525,-48.63201,Dead,Aves,Procellariiformes,,Diomedeidae,Thalassarche,Thalassarche melanophris,Juvenile,CENTR,2016,5,30,spring
11708,PBFAV20160601i000002,Santa Catarina,Palhoça,Praia de Cima,Daily,01JUN16:07:27:00,-27.88348,-48.57956,Dead,Aves,Procellariiformes,,Diomedeidae,Thalassarche,Thalassarche melanophris,Unknown,NORTH,2016,6,1,summer
11699,PBFAV20160601i000001,Santa Catarina,Imbituba,Praia Vermelha,Community call,01JUN16:09:42:00,-28.11636,-48.63572,Alive,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,SOUTH,2016,6,1,summer
12803,PBFAV20160604i000002,Santa Catarina,Palhoça,Praia de Cima,Community call,04JUN16:08:05:00,-27.88349,-48.57968,Alive,Aves,Charadriiformes,,Laridae,Larus,Larus dominicanus,Adult,NORTH,2016,6,4,summer
12149,PBFAV20160604i000001,Santa Catarina,Garopaba,Praia do Siriú,Daily,04JUN16:11:15:00,-28.00179,-48.63185,Dead,Aves,Pelecaniformes,,Ardeidae,Ardea,Ardea alba,Unknown,CENTR,2016,6,4,summer
